,workerId, assignmentId, hitId, advice, reward, choices, results, timeToReadInstructions, timeToTakeQuiz, quizWrongTriesCounter, answerTimePerRound
10,A2EZVULYVJOPNO,34J10VATJG6WL8CF85QMP4W5V1SIQX,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 0 1 1 1 1 1 1,497,0 1 0 1 0 1 0 1 1 1,48 53 80 94 10 13 41 24 84 50,4.8321,10.9690,0,7.4206 0.3030 0.2398 0.3037 0.4712 0.4639 0.3038 0.6317 1.3201 0.6563
11,A1OONOQKMO9R8L,3X31TUMD7YUAU5048TXKGJGP4TV1L0,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 0 1 1 1 1 1 1 1,634,1 0 0 1 1 0 0 1 0 0,90 100 36 50 38 86 16 62 85 71,149.3800,28.0480,1,20.6540 2.5590 3.9630 0.8730 1.5100 0.6330 0.7690 1.5660 1.3780 1.1370
12,A1EJH3TH3YXUHL,3HMVI3QICK0UU473R8MAARILD8ZY1P,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 1 1 1 1 1 1,650,1 1 1 1 1 1 1 1 1 1,84 95 7 97 62 70 75 53 19 88,41.8792,26.3263,0,5.5631 3.5565 2.2861 7.4308 3.4894 2.1669 2.7429 2.0735 2.2587 2.0670
13,A2ZVT2FAFGDRRK,3CTOC39K38YIA1R6UO2G1EUA3QQJ7D,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 1 1 1 1 1 1,594,1 1 1 1 1 1 1 1 1 1,32 58 41 43 91 76 33 55 97 68,71.3439,101.6512,1,7.9920 1.3879 1.1361 1.0926 0.9358 1.0157 1.0280 0.8606 0.8516 1.2922
14,A39MOCMDRIOSJM,3ZSANO2JCGFOOXP2Z196H7YEXXLFSS,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 1 1 1 1 1 1,603,1 0 1 1 1 1 1 1 1 1,60 8 99 41 82 94 41 59 69 50,257.9768,30.9970,0,4.2876 2.6095 1.4024 1.4646 1.1951 1.1947 2.1728 1.1217 1.1593 1.3793
15,A1E4A904M2LXXU,3HQUKB7LNGMJCK2SJXL7GE3P41JHH9,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 1 0 1 1 1 1,462,1 1 1 1 0 0 0 0 0 1,69 33 32 32 71 50 49 35 8 83,11.6880,38.1313,1,9.9176 7.1042 3.7038 8.2962 1.4237 3.0558 2.2637 6.3918 2.4475 0.8966
16,A1GZCLBFBKWFEZ,3EG49X351VK01LIQSICPM92TJDNX6I,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 0 0 1 1 1 1 1 1,563,1 0 0 1 0 0 1 1 0 1,44 73 50 21 77 35 92 61 29 81,42.0076,43.2650,1,3.8160 1.7270 3.7771 1.3128 1.0269 1.1702 1.0874 1.9177 2.0143 0.6946
17,APWB9BS1SONNS,33PPO7FECWN2WZ8A3JK2P5P6CM6IDV,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 1 1 1 1 1 1,472,1 1 0 1 1 1 0 1 1 1,96 71 5 69 30 8 8 76 98 11,64.1297,29.0034,0,8.5964 1.6639 1.4990 0.7928 0.7090 1.8790 0.4140 0.4410 0.7178 0.4990
18,A6C45IOJS8GGG,317HQ483I80BIBZNSDY5LA10QQ9INE,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 0 1 1 1 1 1 1 1,363,1 0 1 1 0 0 1 0 1 0,27 30 1 2 64 36 84 26 44 49,9.4577,10.8470,0,8.2355 1.5458 2.8090 2.3016 1.3392 2.4689 1.5460 1.5574 1.1179 2.3577
19,ARUKOYG71MKP3,3GGAI1SQEW6ENQSNO2NJXSE58VBCM2,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 0 1 1 1 1 1,607,1 0 1 0 0 0 1 1 0 1,69 52 46 92 44 25 99 58 22 100,313.3658,78.2991,2,8.7952 7.4581 4.2072 4.9771 4.6808 2.0130 1.5598 13.1302 2.9442 1.2945
20,AWJV1E4SN22KJ,3JV9LGBJWUMF45T434YFFNOP1NJOG4,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 1 1 1 1 1 1,587,1 1 1 1 1 1 1 1 1 1,76 85 74 93 26 81 3 55 36 58,137.5810,126.0910,1,19.7490 11.1080 10.7340 6.0140 5.9690 4.4830 4.7470 1.9520 4.6240 2.5150
21,AY9UWGHEE2P04,3LOTDFNYA87HVE6BJ6J7EW1Z3AKFWA,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 0 1 1 1 1 1 1,535,1 1 0 1 1 0 1 0 1 1,85 38 78 60 67 29 56 42 52 28,99.2304,53.1774,0,6.2467 3.9028 0.9030 0.9920 1.4795 0.9008 0.4251 1.6020 0.5256 0.6818
22,A2WIEFKYR5LJQ1,3QIYRE09Y4P0I53PK6DZTBKE9OWN1P,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 1 1 1 1 1 1,688,0 0 0 0 0 0 0 0 0 0,73 44 71 66 92 58 88 9 98 89,211.2528,69.7716,0,13.6703 4.0819 6.6639 2.5606 3.9939 2.3574 1.6794 3.5722 1.0470 5.0888
23,AGNJKSH5LFKXZ,37Q970SNZFGXYIVUS2ULS5UKWN71SI,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 1 1 1 1 1 1,455,1 1 1 0 0 1 1 1 1 1,95 25 4 13 18 52 66 76 22 84,61.0100,39.9485,0,6.1724 2.7359 2.6118 1.3642 1.6579 1.3637 0.9138 0.9920 0.7978 1.1859
24,AR39OP4746H4F,379J5II41PO9E6UGKHSZN3ZJT22LE6,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 0 0 1 1 1 1 1 1,422,1 0 0 0 0 0 0 0 0 0,20 47 75 60 37 12 60 25 77 9,73.0360,44.4350,0,9.9195 3.8459 2.4383 4.7242 4.1257 3.9537 5.1440 4.1818 6.6641 1.9581
25,A22DL4DE4DYB0,39KFRKBFIO3FQWE4XAKLMNVT6JDOY6,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 1 1 0 1 1 1,542,0 0 1 1 1 0 0 1 1 0,67 24 88 45 51 94 28 58 8 79,27.2478,49.5590,1,10.8250 2.7096 1.0143 0.7657 0.5659 0.5800 0.4099 5.8638 0.5119 0.4739
26,A15MD1NCLTDM4G,3B837J3LDP4LRNUBQW90YWCX0L0SR4,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 1 0 1 1 1 1,523,1 1 1 1 0 0 1 1 0 1,94 63 48 18 63 22 91 12 50 62,2.5540,28.1876,1,4.4172 1.8298 3.3139 1.3759 0.5658 0.8819 0.5099 0.9220 0.5739 2.1377
27,A1RK5KQQ320OH4,3R9WASFE20OLP9BGUT3ED0VHKCQFZ2,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 0 0 1 1 1 1 1 1,578,1 0 0 0 1 0 0 0 0 0,74 92 100 19 15 7 83 72 31 85,37.8706,46.9739,1,14.7268 10.3338 12.8163 7.7014 4.1970 2.4382 3.4846 2.0741 9.0668 6.0714
28,A34WMGSYBIMEUQ,36WLNQG780IX1X84T435903EH8OEBC,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 1 1 1 1 1 1,505,1 1 0 1 1 1 1 1 0 1,67 20 4 60 31 84 30 45 89 75,25.4123,56.5477,2,41.5756 5.0674 7.1997 6.2287 2.2639 3.0710 11.7011 1.5682 1.2416 1.2299
29,AZBO9PRZKUY5G,3FFJ6VRIL2W8XF7GR7W7AY5NIX00IN,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 1 1 1 0 1 1,487,1 1 0 1 1 1 0 0 0 1,56 35 19 79 55 6 82 80 61 14,96.4119,42.4398,0,10.4800 2.3120 1.0702 0.8878 0.7541 0.8362 0.9990 3.7353 5.5674 2.0331
30,A35ROC8J91VOW0,37U1UTWH9WU383F2CY3VH5CWORV8RM,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 1 1 1 1 1 1,531,1 1 1 1 1 1 1 1 1 1,33 22 74 32 23 82 59 84 75 47,26.3175,42.3348,1,5.1327 1.2074 0.8631 0.9361 0.8314 0.8473 0.6236 0.5757 0.6488 0.6325
31,A3IQRBKS1DUJVZ,3A4TN5196LQSVCRCX5765N69R9FHC1,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 0 1 1 1 1 1,493,1 1 1 0 0 1 1 1 0 0,84 56 1 64 61 91 23 9 19 85,143.6748,27.0038,1,3.9292 3.9393 0.7425 1.0688 1.6045 1.2108 2.1277 0.4684 0.7464 1.3587
32,AW2XWG1NUYMR5,345LHZDEDY09NY1D4B34VZR5F46U3J,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 1 1 1 1 1 1,537,1 1 1 0 1 0 1 1 1 0,53 69 96 60 62 9 62 94 32 0,60.1205,40.1960,1,6.0042 6.0273 2.8173 5.6436 1.0004 6.7437 0.9317 3.3283 0.6697 0.5383
33,A2YP8M9VHFXZVU,3ZAZR5XV02QEMXR63RDD5UAENZZCZP,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 0 1 1 1 1 1 1 1,564,1 0 1 0 1 0 1 0 1 0,50 81 45 35 70 68 71 32 67 45,10.3582,13.7613,0,2.7657 1.1995 1.3359 0.9759 2.2716 0.8077 1.4691 1.5597 1.4812 1.4959
34,A337Y4X67PY4QI,3OS4RQUCRANP7B80OFNBRIOET94BFS,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 1 1 1 1 1 1,464,1 1 1 1 1 1 1 1 1 1,80 1 12 95 89 6 7 47 96 31,90.4086,43.7676,1,3.9382 2.3955 1.2238 1.1383 1.2594 1.0869 0.9467 0.7753 0.7488 18.6829
35,A1CF1W8CP0DHB0,3WRFBPLXRBWWS8H47ARIH4ZB78EN3L,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 0 1 1 1 1 1 1 1,468,1 0 1 0 0 0 1 0 1 0,64 94 7 90 33 53 2 17 58 50,12.1426,31.9675,0,1.4256 1.9598 0.8880 4.6642 4.8958 1.4721 0.5599 6.4478 0.7039 2.0961
36,A20ASMCESA51U4,3QJOXOW4XKZTKOC1KTTENGE8T7PEMY,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 0 1 1 1 1 1,483,0 0 1 0 0 0 0 0 1 0,75 56 11 66 85 65 40 5 9 71,214.7644,38.6250,0,32.5311 4.1347 1.6616 1.1592 1.0397 1.3381 2.2702 2.2937 0.8961 1.0402
37,A2B01MEFSL5R97,3X73LLYYQ2MBMGO3MVGKLY0LQDXHNN,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 1 1 1 1 0 1,513,1 1 1 1 1 1 1 0 0 0,12 96 37 96 73 65 12 83 5 34,50.4759,17.3373,0,6.5927 4.3276 1.9751 1.4401 2.0876 1.2718 0.8794 0.8389 0.5448 1.0394
38,A3K1P4SPR8XS7R,39RP059MEI1VDL0HA2ROM88NQAHBM0,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 1 1 1 1 1 1,436,1 1 1 1 1 1 1 1 1 1,15 72 53 14 10 35 64 60 54 59,97.4338,153.6336,0,6.5691 4.7346 3.9739 3.5882 2.0130 4.5195 1.4554 1.4758 0.8906 1.2951
39,A3PV30J81HD2RU,3AMW0RGHOEA3ZXMR58OPU72CC46NPX,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 0 0 1 1 1 1 1,478,0 1 0 0 1 1 1 1 0 0,97 1 47 30 20 84 73 7 25 94,104.8483,43.2803,0,13.0760 8.2962 1.9677 2.7117 3.4065 1.9599 1.6230 1.6963 1.2648 1.3191
40,A182N7RLXGSCZG,3XLBSAQ9Z5K8AGWACA52P8I0MO87ZR,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 1 1 1 1 1 1,638,1 1 1 1 1 1 1 1 1 0,52 91 99 60 74 44 62 66 59 31,77.7830,69.9680,1,27.6150 3.0870 1.0880 0.6090 0.6330 0.4880 0.4960 0.6320 0.5600 1.0320
41,A3J3XV0L7ZUWKR,3D3VGR7TA1NH769W0H8ZQO4L85A3RW,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 1 1 1 1 1 1,455,1 0 1 0 1 1 0 1 1 1,62 13 69 19 99 13 6 87 20 67,5.3269,51.2617,0,10.9135 6.4376 2.5678 2.4420 0.8159 1.8358 2.8427 1.0682 0.5758 0.4438
42,A217EABA3OH0KL,3DIP6YHAPD0EZZAXQSJVIYDD92BE8L,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 0 1 1 1 1 1,472,1 1 1 0 1 0 1 1 1 0,89 74 19 71 17 6 11 82 15 88,90.8368,25.7477,0,9.1118 3.1837 2.0961 3.1558 1.5213 0.8102 2.3478 4.9737 1.9218 1.3659
43,A1VZSFHTU51JP0,3PDJHANYK6O3FVIBNEU3JNEZVNDH6I,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 1 1 1 0 1 1,532,1 1 1 1 1 0 0 0 1 0,53 80 60 55 62 56 96 12 11 47,168.0348,56.3190,0,3.8203 1.5755 2.9035 2.6082 2.4478 6.3515 2.7431 1.9756 0.9599 0.8623
44,A1SBFOZG5J97Z1,388U7OUMF89LQEAZHUQGOQ6E5TRR0Q,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 0 1 1 1 1 1 1,589,0 1 0 1 0 0 1 0 0 0,74 45 47 80 40 33 47 90 86 47,10.6420,63.1930,1,7.1260 5.8340 0.9000 1.0670 1.1730 2.0800 1.9020 1.4350 3.0200 5.7220
45,AJD2Q9O3GMUEX,3E4GGUZ1T9Z6ZK0I6XLX62DF7ZH2KS,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 0 1 1 1 1 1,494,1 1 1 0 1 1 0 0 1 0,86 51 19 92 14 51 48 51 77 5,2.3445,8.1753,0,7.2665 4.4675 2.2296 1.1980 1.7679 1.0984 0.8518 0.9398 0.6384 0.9012
46,A1U69QDM8UIXZ5,30BUDKLTXE3VCHRVSUCS6E3M7CE5EE,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 0 1 1 1 1 1,477,1 1 1 0 0 0 1 1 0 1,63 84 38 69 66 24 98 16 10 9,60.3588,34.4221,0,4.3719 5.0690 3.6697 0.7884 1.2923 0.9783 0.8394 0.8310 0.7427 0.7913
47,A3LUETNYKSGBFY,3WSELTNVR4AU76L9DLS4DBJ9205ATI,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 1 1 1 0 1 1,496,1 1 1 1 1 1 0 0 0 0,46 91 39 37 45 18 80 2 98 40,20.0894,49.3984,1,8.6089 5.1032 4.9097 4.5738 5.2799 3.5138 3.4820 5.3631 2.3839 4.8577
48,A3C2PSZEKN8OWD,3LYA37P8IRV0NX0EPQE87VGJ16BBKM,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 1 1 1 0 1 1,484,1 0 1 0 1 1 0 0 1 1,36 9 61 66 17 40 63 100 53 39,9.0713,65.2915,1,27.0593 1.5670 0.6638 1.1198 0.7104 0.5357 0.6639 0.6077 0.5368 0.5997
49,A2ZPPP0XVV8C0W,3I7DHKZYGO8NIVRRN5WYOWOMJE9F5O,3OJX0UFJ0ZFSFGSZVIZCXSZ55QI9UF,1 1 1 1 1 1 1 1 1 1,431,0 0 0 0 0 0 0 1 1 1,0 61 40 58 69 19 12 97 52 23,40.5691,11.0378,0,6.9484 1.3383 1.0244 0.4823 0.5217 0.6089 0.8484 0.6258 0.4471 0.4202
50,A2ZHUJEIMZNPTO,39OWYR0EPLZLKJ1BY71VZTMFEJFYFP,3EFNPKWBMSWQKSR3G2KIH88CP9903R,1 1 1 1 1 1 1 1 0 1,537,1 1 0 0 1 0 0 0 1 0,29 72 31 52 46 26 47 92 73 69,7.2158,25.2306,1,1.8308 1.3997 0.5360 0.9187 3.0658 0.8073 0.6715 1.6169 1.0152 0.4882
51,AQDXJG6NGLY2,3180JW2OT5K3NXDN6VNJ3UGECLSJ5X,3EFNPKWBMSWQKSR3G2KIH88CP9903R,1 1 1 1 1 1 1 1 1 1,532,1 0 1 0 1 1 1 0 1 1,99 77 29 50 48 97 13 30 33 56,35.9333,30.0196,0,5.2012 3.3571 0.7056 1.6255 2.6416 1.5019 0.6137 1.0322 0.4663 0.6698
52,A3JUAN2Y9XTK5L,3YMTUJH0DTOF5H5S4KID08X9ARP4TJ,3EFNPKWBMSWQKSR3G2KIH88CP9903R,1 1 1 1 1 1 0 1 1 1,519,1 1 1 1 1 0 0 1 1 1,17 83 77 49 86 76 0 50 51 30,39.8520,14.8690,0,4.4920 3.6820 1.8260 1.3590 1.7300 1.8440 0.9750 0.5820 1.4180 3.3200
53,A3BXTJFSGSEYFO,30X31N5D64YTS68UOLNE36NN0I6SAS,3EFNPKWBMSWQKSR3G2KIH88CP9903R,1 1 1 1 1 1 1 1 1 1,509,1 1 1 1 1 1 1 1 1 1,56 56 51 32 43 11 63 94 82 21,106.4810,32.6170,0,5.5750 3.0800 5.3680 2.5840 3.4810 4.1280 2.8110 2.0880 2.0800 1.5500
54,A1FNZWSR0C6I3G,3LJ7UR74RILHA4087OW1R9RHL92N40,3EFNPKWBMSWQKSR3G2KIH88CP9903R,1 1 1 1 1 1 1 1 1 1,342,0 1 1 1 1 1 1 1 1 1,9 72 32 50 58 2 33 6 20 60,38.1802,76.0235,0,10.7242 7.9436 3.3282 4.5041 2.4079 3.1199 2.9518 4.0558 2.3277 1.0958
55,A3TPCXJD1H8UNY,3VE8AYVF8N565DATL3310GYDL4D8FM,3EFNPKWBMSWQKSR3G2KIH88CP9903R,1 1 1 1 1 1 1 1 1 1,542,1 1 1 0 0 1 1 1 1 1,56 82 55 51 21 69 85 98 17 8,34.3550,14.9810,0,2.6080 3.3720 2.7370 0.5360 0.9960 0.4570 0.4360 0.4200 0.3900 0.3460
56,A2ZBJWQ9ZZHYYI,3DL65MZB8ENGB20A74Z0KK9WZUJCEE,3EFNPKWBMSWQKSR3G2KIH88CP9903R,1 1 1 1 0 1 1 1 1 1,480,1 1 1 0 0 1 0 1 1 1,58 38 27 62 19 37 30 86 70 53,40.2485,24.9601,0,4.8040 2.5719 1.0993 2.4718 3.6688 1.6195 1.1043 0.7411 0.7249 0.9189
57,AO5OQXVZW7VMQ,3UN61F00HXXKLLW0E0WS5L25M2M5RB,3EFNPKWBMSWQKSR3G2KIH88CP9903R,1 1 1 1 1 1 1 1 1 1,484,1 1 1 1 1 1 1 1 1 1,61 63 87 44 61 41 4 53 32 38,68.6403,93.3864,1,16.4157 3.7843 3.1591 1.4576 1.2084 1.3063 1.9582 0.8647 1.0452 0.8944
58,A2Q4ILF5IEPAE3,39JEC7537V9XDDMW2UOAKOXIZPMVC3,3EFNPKWBMSWQKSR3G2KIH88CP9903R,1 1 1 1 1 1 1 0 1 1,570,0 0 1 0 1 1 0 1 0 1,18 70 90 65 64 17 95 60 89 2,11.2453,12.1207,0,5.3416 4.3514 2.5837 2.5916 1.9596 1.7756 1.9997 3.7356 1.4561 2.0790
59,A1561P9VVA3C1C,3LKC68YZ3BBB1RJ4I92X1QADVC6OW2,3EFNPKWBMSWQKSR3G2KIH88CP9903R,1 1 1 1 1 0 1 1 1 1,575,0 1 0 1 0 0 0 0 0 0,87 73 12 12 42 99 86 82 40 42,58.1027,68.5482,1,5.8770 2.4863 3.2235 1.8317 6.1501 4.2961 4.8663 1.7030 3.9987 2.3440
60,AUFIJSWMX9MZI,38F71OA9GU4LQ2CXF4DK5YZ8592FMH,3EFNPKWBMSWQKSR3G2KIH88CP9903R,1 1 1 1 1 1 1 1 1 1,633,1 1 1 1 1 1 1 1 1 1,37 94 57 25 81 57 94 99 44 45,9.1690,10.9920,0,2.6080 3.0380 2.3280 2.3340 2.4880 2.3440 2.0410 1.2330 1.6010 2.1840
61,A3D3X3OH3EXBTM,3S0TNUHWKUQ97TWXUX8BCGVS9RXD8G,3EFNPKWBMSWQKSR3G2KIH88CP9903R,1 1 1 1 1 1 1 1 1 1,452,1 1 1 0 1 1 0 1 1 1,100 36 9 22 79 28 11 51 53 63,38.0353,28.3030,0,7.7188 3.9303 6.8820 1.6799 6.3706 2.5010 4.3612 1.8604 1.1404 2.2501
62,A2TTPULEGF8963,3AUQQEL7U61DJLRGQEVQPNVHQ0P0VF,3EFNPKWBMSWQKSR3G2KIH88CP9903R,1 1 1 1 1 1 1 1 1 1,451,1 1 1 1 1 1 1 1 1 1,64 14 49 59 71 87 23 38 26 20,117.7210,32.9500,0,12.3930 5.6860 5.6600 6.3960 8.4110 12.1420 7.2320 4.8320 8.6120 7.8600
63,AUH9D3Q8IN61U,32Z9ZLUT1MST41OFNAGX0N0QGOUHOW,3EFNPKWBMSWQKSR3G2KIH88CP9903R,1 1 1 1 1 1 1 1 1 1,338,1 0 0 1 1 1 0 1 1 1,30 27 4 14 89 4 0 96 71 3,127.0268,28.8102,0,7.0939 4.1077 5.9318 4.6418 3.5580 2.3680 6.1538 2.3918 3.9023 2.2656
64,A2317T0VK1GNUR,3XM0HYN6NL7Z5R9EC9L64K83YDYEPU,3EFNPKWBMSWQKSR3G2KIH88CP9903R,1 1 1 1 1 1 1 1 1 1,409,1 1 1 1 1 1 1 1 1 1,10 11 25 100 21 77 68 23 38 36,81.7370,41.7200,0,15.0830 4.9130 4.0440 2.0460 3.7570 3.4350 3.2140 2.2400 3.4820 2.9970
65,A3HSONMX6LNZR4,3FTOP5WARGW4SQRM9PH7MZKNVDJ0JV,3EFNPKWBMSWQKSR3G2KIH88CP9903R,1 1 1 0 0 1 1 1 1 1,585,1 1 0 0 0 1 0 1 1 0,66 86 100 66 37 38 46 60 19 67,51.3350,16.4704,0,6.0276 2.4518 4.0940 1.6304 3.1277 0.8106 0.8434 0.9787 2.3519 1.8801
66,A324M5ZRHX7RUV,3OCHAWUVGPS7003FUM6QWS7BK93XKL,3EFNPKWBMSWQKSR3G2KIH88CP9903R,1 1 1 1 0 1 1 1 1 1,520,1 1 1 0 0 1 1 1 1 1,93 70 34 78 7 91 54 13 41 39,26.0899,21.1811,0,2.8493 1.4457 1.1984 0.8389 0.5879 0.8170 0.6756 0.7515 0.5983 0.5904
67,A3SRVRFTL8413I,304SM51WA4CYBGDMUZNAYH7TI0SSBO,3EFNPKWBMSWQKSR3G2KIH88CP9903R,1 1 1 1 1 1 1 1 1 1,559,1 1 0 1 1 1 1 1 1 1,99 18 12 54 42 47 63 85 84 55,63.0591,89.0607,0,5.7109 6.7234 4.4034 1.5257 5.1960 7.6357 5.4360 2.9078 1.9463 3.8441
68,A13SSCCCOF6LXE,3L2IS5HSFBQGR2UNMUNJ4DPBKMRUNV,3EFNPKWBMSWQKSR3G2KIH88CP9903R,1 1 1 1 1 1 1 1 1 1,686,1 1 1 1 0 1 1 0 1 1,65 85 79 72 33 18 99 71 84 80,54.9111,35.3797,0,4.3495 9.1610 1.1204 0.8881 1.0641 0.7360 0.8880 1.2718 0.5922 0.5756
